Codigo,Producto,Precio Costo,Precio,Precio Mayoreo,Inventario,Inv. Minimo,Departamento
382903000000,Jeringa Insulina,$24.00,$31.00,$0.00,0,0,Tienda
382907000000,Jeringa Insulina,$3.00,$5.00,$0.00,90,0,Farmacia
382903000000,Jeringa Insulina 1ml,$24.00,$31.00,$0.00,0,0,Tienda
7501070000000,Jeringa PlastipCjaC5 Pz,$11.00,$15.00,$15.00,0,0,Tienda
744607000000,Jimador 200ml,$38.50,$50.00,$45.00,2,0,vino
 JITOMATE,Jitomate,$9.00,$11.00,$0.00,0,0,Verdura
512,Jitomate 1k,$7.00,$11.00,$0.00,0,0,Verdura
536,Jitomate 250g,$2.00,$3.00,$0.00,0,0,Verdura
529,Jitomate 500g,$3.50,$5.00,$0.00,0,0,Verdura
7501040000000,Jose Cuervo Especial,$106.00,$138.00,$120.00,0,0,vino
32239052024,Jugo,$0.00,$10.00,$0.00,0,0,Refresco
32239052017,Jugo Del Valle 413 Ml,$0.00,$10.00,$0.00,0,0,Refresco
32239052147,Jugo Del Valle De Ma,$0.00,$10.00,$0.00,0,0,Refresco
7501010000000,Jugo Durazno Jumex Lt,$0.00,$21.00,$0.00,1,0,Tienda
75001957,Jugo Frutsy Uva,$0.00,$4.00,$0.00,0,0,Refresco
7501010000000,Jugo Jumex 1 Lt Guayaba,$16.50,$19.00,$0.00,1,0,Tienda
7501010000000,Jugo Jumex Mango Lt,$0.00,$21.00,$0.00,3,0,Tienda
7501010000000,Jugo Jumex Pia 1 Lt,$16.50,$21.00,$0.00,2,0,Tienda
7501060000000,Jugo Maggi50ml,$0.00,$10.00,$0.00,4,0,Tienda
32239052000,Jugo Valle 413ml Generic,$0.00,$10.00,$0.00,0,0,Refresco
7501060000000,Juguito Maggi,$0.00,$10.00,$0.00,2,0,Tienda
7501010000000,Jumex 1l Tetra Manza,$0.00,$21.00,$0.00,2,0,Tienda
7501010000000,Jumex 1l Tetra Uva,$16.50,$19.00,$0.00,0,0,Tienda
7501010000000,Jumex Sport 600ml,$0.00,$14.00,$0.00,0,0,Tienda
7501010000000,Jumex Sport 600ml,$0.00,$14.00,$0.00,1,0,- Sin Departamento -
7501010000000,Jumex Sport 600ml,$0.00,$14.00,$0.00,1,0,Tienda
7501010000000,Jumex Sport 600ml,$0.00,$14.00,$0.00,1,0,Tienda
7501010000000,Jumex Sport 600ml,$0.00,$14.00,$0.00,1,0,Tienda
7501010000000,Jumex Sport 600ml,$0.00,$14.00,$0.00,2,0,Tienda
7501010000000,Jumex Vidrio Durazno,$0.00,$11.00,$0.00,9,0,Tienda
7501010000000,Jumex Vidrio Mango,$0.00,$11.00,$0.00,5,0,Tienda
7501010000000,Jumex Vidrio Manzana,$9.00,$11.00,$0.00,9,0,Tienda
756774000000,Kahlua,$0.00,$55.00,$0.00,0,0,Tienda
756774000000,Kahlua,$0.00,$70.00,$0.00,0,0,Tienda
7501000000000,Karameladas Pop 50gms,$4.00,$5.00,$0.00,6,0,Barcel
7501010000000,Karate,$0.00,$13.00,$0.00,0,0,Sabritas
7501010000000,Karate Japones 135g,$9.00,$11.00,$0.00,9,0,Sabritas
7502250000000,Karla,$0.00,$7.00,$0.00,0,0,Dulces
7502250000000,Karla,$0.00,$7.00,$0.00,0,0,Dulces
80051831,Kinder,$0.00,$16.00,$0.00,0,0,Tienda
80741251,Kinder,$14.00,$16.00,$0.00,0,0,Tienda
80050315,Kinder 12.5g,$0.00,$3.00,$0.00,0,0,Dulces
80052760,Kinder Bueno 43g,$13.00,$17.00,$0.00,0,0,Dulces
80052463,Kinder Delice 42g,$7.00,$8.50,$0.00,0,0,Dulces
75020149,Kiss,$15.00,$19.50,$0.00,0,0,- Sin Departamento -
7501020000000,Kiss,$56.00,$73.00,$0.00,0,0,Tienda
7501020000000,Kisses,$62.50,$95.00,$0.00,1,0,Tienda
7501020000000,Kisses,$0.00,$75.00,$0.00,0,0,Danone
7501020000000,Kisses,$0.00,$45.00,$0.00,0,0,Tienda
75012076,Kisses Almendras,$69.00,$100.00,$0.00,1,0,Tienda
7501020000000,Kisses Cafe Moka,$44.50,$58.00,$0.00,1,0,- Sin Departamento -
7501020000000,Kisses Cereza,$0.00,$55.00,$0.00,0,0,Dulces
75012045,Kisses Fco,$78.50,$102.00,$0.00,1,0,- Sin Departamento -
7501020000000,Kisses Holandes,$44.50,$58.00,$0.00,1,0,- Sin Departamento -
750107,Kiyakis,$4.00,$5.00,$0.00,10,0,Barcel
7501000000000,Kiyakis Barcel 50gms,$4.00,$6.00,$0.00,7,0,Barcel
757528000000,Kiyakis Grande,$0.00,$10.00,$0.00,1,0,Barcel
757528000000,Kiyakis Limon,$0.00,$5.00,$0.00,0,0,Barcel
7501020000000,Kleenex Pauelos,$0.00,$5.00,$0.00,0,0,Tienda
7501940000000,Klenex,$0.00,$7.00,$7.00,0,0,Tienda
7506310000000,Knor En Polvo,$0.00,$3.00,$0.00,0,0,Tienda
7501010000000,Knorr Sopa De Fideo Camaron Con Chile 95g,$8.50,$11.00,$0.00,0,0,- Sin Departamento -
7501010000000,Knorr Sopa De Fideos 115g,$8.50,$11.00,$0.00,1,0,- Sin Departamento -
7501010000000,Knorr Suiza Caja,$0.00,$3.00,$0.00,458,0,Tienda
7501130000000,Kolorix Paleta,$0.00,$4.00,$0.00,17,0,Tienda
7501010000000,Korn Flakes 150g,$11.00,$14.50,$14.50,1,0,Tienda
7501940000000,Kotex Control Noctur,$15.00,$19.50,$0.00,4,0,Tienda
7501940000000,Kotex Noct Con Alas,$0.00,$17.00,$0.00,0,0,Tienda
7501940000000,Kotex Normal,$11.50,$15.00,$0.00,0,0,Tienda
7501940000000,Kotex Normal,$11.00,$14.00,$0.00,20,0,Tienda
7501020000000,LALA SEMILLAS,$0.00,$10.00,$0.00,0,0,- Sin Departamento -
7501060000000,LIMONADA,$0.00,$9.00,$0.00,0,0,Refresco
7501090000000,La Corona,$19.00,$25.00,$0.00,0,0,- Sin Departamento -
745404000000,La Corona Chocolates,$54.00,$70.00,$0.00,1,0,- Sin Departamento -
7501060000000,La Lechera 387,$14.00,$18.00,$0.00,2,0,Nestle
7501020000000,Lala Bio4 Clactoba,$3.50,$5.50,$0.00,3,0,lacteos y embutidos
7501020000000,Lala Cereal,$0.00,$5.00,$0.00,0,0,lacteos y embutidos
7501030000000,Lamp Neolux 13w,$26.00,$34.00,$34.00,6,0,Tienda
7501030000000,Lampara Dulux 30w,$50.00,$65.00,$0.00,3,0,Tienda
7501030000000,Lampara Dulux De 20w,$33.00,$40.00,$0.00,7,0,Tienda
7501060000000,Larin Almendra,$6.00,$7.00,$7.00,0,0,Dulces
7501060000000,Larin Avellana,$6.00,$7.00,$0.00,0,0,Dulces
7501060000000,Larin Avellanas 26g,$6.00,$7.50,$7.50,0,0,Dulces
7501060000000,Larin De Almendras,$6.00,$7.00,$7.00,8,0,Dulces
7501060000000,Larin Nuez,$6.00,$7.00,$0.00,0,0,Dulces
7501030000000,Latte Creme 40g,$0.00,$9.00,$0.00,0,0,Marinela
7501060000000,Leche Alpura  Choco 1L,$18.00,$22.00,$21.00,1,0,Alpura
7501060000000,Leche Alpura Fresa 1L,$18.00,$22.00,$21.00,3,0,Alpura
7501060000000,Leche Alpura Vainilla !L,$18.00,$22.00,$21.00,1,0,Alpura
7501060000000,Leche Clavel 340ml,$10.00,$14.00,$13.00,3,0,Nestle
758104000000,Leche Danone,$0.00,$15.00,$0.00,4,0,Tienda
7501060000000,Leche Fresa,$0.00,$8.00,$0.00,0,0,Alpura
7501030000000,Leche Gansito,$0.00,$9.00,$0.00,0,0,Tienda
7501020000000,Leche Lala 250ml,$7.00,$8.50,$0.00,2,0,lala
7501020000000,Leche Lala Freza 250ml,$7.00,$8.50,$0.00,2,0,lala
7501020000000,Leche Lala Premium 1 Lt,$14.00,$15.50,$0.00,7,0,Leche
7501020000000,Leche Lala Vainilla 250,$7.00,$8.50,$0.00,1,0,lala
7501300000000,Leche Santa Clara,$0.00,$19.00,$0.00,0,0,- Sin Departamento -
7501060000000,Leche Vainilla,$0.00,$8.00,$0.00,0,0,Alpura
7501000000000,Lechera Nestle 397g,$14.50,$17.00,$17.00,14,0,Nestle
7501060000000,Lechera Sirve Facil,$0.00,$29.00,$0.00,5,0,- Sin Departamento -
7501060000000,Lecherita Nestle 100g,$6.00,$7.00,$7.00,41,0,Tienda
75002084,Lechita Alpura  Fresa 250ml,$6.00,$8.50,$8.50,4,0,Alpura
7501300000000,Lechita Capuccino,$0.00,$7.50,$0.00,0,0,- Sin Departamento -
7501300000000,Lechita Chocolate,$0.00,$7.50,$0.00,0,0,- Sin Departamento -
 LENTEJA,Lenteja,$16.00,$20.50,$0.00,0,0,Tienda
543,Lenteja 1k,$0.00,$20.00,$0.00,0,0,Tienda
567,Lenteja 250g,$0.00,$5.00,$0.00,0,0,Tienda
550,Lenteja 500g,$0.00,$10.00,$0.00,0,0,Tienda
7501060000000,Leon Cerveza,$0.00,$33.00,$0.00,3,0,Corona
758104000000,Levite Bonafont Limon 500ml,$5.50,$7.00,$0.00,4,0,Agua
758104000000,Levite Fresa,$0.00,$10.00,$0.00,0,0,Tienda
758104000000,Levite Fresa 1.5 L,$12.50,$15.00,$0.00,3,0,Agua
758104000000,Levite Fresa 500ml,$6.00,$7.50,$0.00,7,0,Agua
758104000000,Levite Jamaica 1.5 L,$12.50,$15.00,$0.00,1,0,Tienda
758104000000,Levite Limon,$0.00,$10.00,$0.00,0,0,Tienda
758104000000,Levite Limon 1.5l,$12.50,$15.00,$0.00,1,0,Agua
758104000000,Levite Limon/Menta 1.5l,$0.00,$15.00,$0.00,1,0,Agua
758104000000,Levite Mandarina,$0.00,$10.00,$0.00,0,0,Tienda
758104000000,Levite Mango,$0.00,$10.00,$0.00,0,0,Tienda
758104000000,Levite Pi�a/Coco 1.5L,$0.00,$15.00,$0.00,3,0,Refresco
7501030000000,Licuado,$0.00,$7.50,$0.00,2,0,Danone
7501030000000,Licuado Fresa-Platano,$0.00,$7.50,$0.00,1,0,Danone
735257000000,Lima,$0.00,$9.50,$0.00,0,0,Tienda
7501060000000,Lime A Rita,$0.00,$12.00,$0.00,0,0,vino
 LIMON,Limon,$32.00,$35.00,$0.00,0,0,Tienda
574,Limon 1k,$8.00,$10.50,$0.00,0,0,Verdura
598,Limon 250g,$2.00,$3.00,$0.00,0,0,Verdura
581,Limon 500g,$4.00,$5.00,$0.00,0,0,Verdura
7501100000000,Limonero,$13.00,$16.00,$0.00,0,0,Tienda
7501840000000,Limpiahornos Mony 470g,$0.00,$8.00,$0.00,28,0,Tienda
7501030000000,Little Bite,$0.00,$10.00,$0.00,2,0,Bimbo
7501030000000,Little Bites 69g,$0.00,$10.00,$0.00,0,0,Bimbo
7501030000000,Lonchibon  Cuerno,$0.00,$12.00,$0.00,0,0,Bimbo
7501000000000,Lords C/8,$8.50,$10.00,$0.00,1,0,Marinela
7421000000000,Love Love Crema,$26.00,$31.00,$31.00,0,0,Tienda
7502230000000,Lucas Chamoy,$4.00,$5.00,$0.00,10,0,Dulces
7502230000000,Lucas Mucas 24g,$0.00,$5.00,$0.00,0,0,Tienda
7502230000000,Lucas Sandia,$4.00,$5.00,$0.00,13,0,Dulces
7502230000000,Lucas Tamarindo,$4.00,$5.00,$0.00,10,0,Dulces
4056704,M&m Minis Tubo,$0.00,$9.50,$0.00,0,0,Dulces
7506170000000,M-M,$7.50,$10.00,$10.00,4,0,Dulces
7506170000000,M-M Choco,$7.50,$10.00,$10.00,0,0,Dulces
 MANDARINAS,MANDARINAS,$10.00,$12.00,$0.00,0,0,Verdura
 MAZ,MAZAPANCITO,$1.00,$1.00,$1.00,0,0,Dulces
7501030000000,Madalenas,$0.00,$10.00,$0.00,3,0,Tienda
7506200000000,Maestro Limpio 500g,$11.00,$14.00,$0.00,15,0,Detergentes
7501000000000,Magnas Lara 200g,$10.00,$14.00,$0.00,2,0,Marinela
7501130000000,Magnum Almendras,$0.00,$23.00,$0.00,0,0,Tienda
7506310000000,Magnum Almendras,$0.00,$25.00,$0.00,5,0,Holanda
7506310000000,Magnum Clasica,$0.00,$24.00,$0.00,1,0,Holanda
7506310000000,Magnum Frambuesa,$0.00,$25.00,$0.00,0,0,Holanda
604,Maiz Palomero,$0.00,$24.00,$0.00,0,0,Verdura
 MAIZ PALOMERO,Maiz Palomero,$16.00,$24.00,$0.00,0,0,Tienda
628,Maiz Palomero 260g,$0.00,$6.00,$0.00,0,0,Verdura
611,Maiz Palomero 500g,$0.00,$12.00,$0.00,0,0,Verdura
7501010000000,Maizena 160g,$8.00,$10.00,$10.00,4,0,Tienda
7501010000000,Maizena 425 Gms,$18.00,$23.50,$23.50,0,0,Tienda
7506310000000,Maizena Chocolate,$5.00,$6.00,$0.00,0,0,Tienda
7506310000000,Maizena Fresa,$5.00,$6.00,$6.00,0,0,Tienda
7501010000000,Maizena Natural 95g,$6.00,$7.50,$7.50,3,0,Tienda
7501010000000,Maizena Sobre Cajeta,$4.00,$5.00,$5.00,1,0,Tienda
7501010000000,Maizena Sobre Chocolate,$4.50,$5.00,$5.00,22,0,Tienda
7501010000000,Maizena Sobre Fresa,$0.00,$6.00,$0.00,4,0,Tienda
7501010000000,Maizena Sobre Nuez,$4.00,$5.00,$5.00,16,0,Tienda
7501010000000,Maizena Sobre Vainilla,$0.00,$6.00,$0.00,18,0,Tienda
75029388,Malboro Fresh,$42.00,$48.00,$0.00,3,0,Tienda
75046798,Malboro Gold,$0.00,$45.00,$0.00,3,0,Tienda
75044916,Malboro Kreten Mint,$42.00,$46.00,$0.00,0,0,Tienda
75001339,Malboro Rojo 114,$0.00,$35.00,$0.00,0,0,Tienda
75002107,Malteada Alpura Choco125,$6.00,$7.50,$7.50,2,0,Alpura
7501030000000,Malteada Negrito De,$7.00,$9.00,$0.00,6,0,Bimbo
7501000000000,Mamut 48g,$4.00,$5.00,$0.00,1,0,Gamesa
7501000000000,Mamutm Flipy,$0.00,$6.00,$0.00,0,0,Gamesa
7503000000000,Mango,$0.50,$1.00,$1.00,0,0,Tienda
 MANGO,Mango,$25.00,$25.00,$0.00,0,0,Verdura
7502220000000,Manteca Inca 1 Kg,$0.00,$39.00,$0.00,1,0,Tienda
7501030000000,Mantecadas,$0.00,$10.00,$0.00,0,0,Bimbo
7501000000000,Mantecadas Bimbo Vainilla,$10.00,$12.00,$0.00,3,0,Bimbo
7501030000000,Mantecadas CNuez 123 G,$11.50,$14.00,$0.00,1,0,Tienda
7501030000000,Mantecadas Nuez,$0.00,$17.00,$0.00,2,0,Bimbo
7501030000000,Mantecadas Sabor Vainilla 1875g,$0.00,$16.00,$0.00,2,0,Bimbo
7501030000000,Mantequilla,$0.00,$13.00,$0.00,0,0,- Sin Departamento -
7501030000000,Mantequilla Iberia 9,$0.00,$8.00,$0.00,10,0,Tienda
 MANZANA,Manzana,$30.00,$32.00,$0.00,0,0,Verdura
1274,Manzana 1k,$0.00,$26.00,$0.00,0,0,Verdura
1298,Manzana 250g,$0.00,$6.50,$0.00,0,0,Verdura
1281,Manzana 500g,$0.00,$13.00,$0.00,0,0,Verdura
7501060000000,Manzanita 3L,$19.00,$23.00,$0.00,1,0,Refresco
7501480000000,Manzanita Deliciosa,$0.00,$17.00,$0.00,0,0,Refresco
7501480000000,Manzanita Deliciosa,$0.00,$9.00,$0.00,0,0,Refresco
7501480000000,Manzanita Deliciosa 3L,$19.00,$23.00,$0.00,1,0,Refresco
7501060000000,Manzanitas Deliciosa 600ml,$0.00,$9.00,$0.00,4,0,Tienda
7501000000000,Maravillas Gamesa 100g,$0.00,$10.00,$0.00,1,0,Tienda
75030728,Marboro Velvet Fusion,$0.00,$48.00,$0.00,5,0,Tienda
7501390000000,Mariachisimo Cacahuate Espa�ol,$8.00,$10.00,$0.00,3,0,Tienda
7501390000000,Mariachisimo Rikirueda,$6.50,$8.00,$0.00,0,0,Cariocas
7501000000000,Marias Azucar150,$7.00,$10.00,$0.00,3,0,Gamesa
7501000000000,Marias Doradas 290g,$13.00,$19.00,$0.00,2,0,Gamesa
7501000000000,Marias Doradas 85g,$0.00,$8.00,$0.00,1,0,Tienda
7501000000000,Marias Gamesa 170g,$7.00,$10.00,$0.00,7,0,Gamesa
7501000000000,Marias Lara 170g,$7.00,$9.00,$0.00,4,0,Marinela
75014551,Marlboro Lights Blanco,$42.00,$48.00,$0.00,7,0,Tienda
75050450,Marlboro Ruby,$0.00,$48.00,$0.00,5,0,Tienda
7501200000000,Mas Color,$0.00,$17.00,$0.00,0,0,- Sin Departamento -
7501200000000,Mas Color,$13.00,$17.00,$0.00,0,0,- Sin Departamento -
7501080000000,Maseca,$8.50,$12.00,$12.00,8,0,Tienda
7501000000000,Mayonesa McCormick 1.4Kg,$69.50,$83.50,$83.50,0,0,Tienda
7501000000000,Mayonesa Mccormick 1,$8.00,$9.50,$9.50,13,0,Tienda
7501000000000,Mayonesa Mccormick 1,$12.00,$15.00,$15.00,15,0,Tienda
7501000000000,Mayonesa Mccormick 390g,$21.50,$26.00,$26.00,10,0,Tienda
 MAZAPAN,Mazapan,$1.00,$2.00,$2.00,8,0,Tienda
717557000000,Mazapan Almendra,$2.00,$3.00,$3.00,29,0,Dulces
724869000000,Mazapan Chocolate,$0.00,$5.00,$0.00,4,0,Dulces
724869000000,Mazapan Gigante,$3.00,$4.00,$0.00,15,0,Dulces
724869000000,Mazapan Grande,$0.00,$2.00,$0.00,15,0,Tienda
717557000000,Mazapan Nuez,$2.00,$3.00,$3.00,27,0,Dulces
7501000000000,Media Crema Nestle 225g,$0.00,$12.00,$0.00,5,0,Tienda
7501000000000,Medias Noches Bimbo,$17.00,$21.00,$0.00,1,0,Bimbo
7501030000000,Mente Chox 121g,$0.00,$12.00,$0.00,2,0,Bimbo
7501000000000,Mermelada De Pi�a270g,$0.00,$18.50,$0.00,19,0,Tienda
7501000000000,Mermelada Fresa Mc270 Gm,$12.50,$15.00,$15.00,16,0,Tienda
7501010000000,Mi Arroz Blanco,$0.00,$3.50,$0.00,13,0,Tienda
7501010000000,Mi Arroz Rojo,$0.00,$3.50,$0.00,5,0,Tienda
7501010000000,Miarroz Sobre Blanco,$0.00,$16.00,$0.00,0,0,Tienda
7501120000000,Microdin Gotero,$0.00,$17.00,$0.00,14,0,Tienda
 MIEL,Miel,$0.00,$24.00,$0.00,1,0,Tienda
7506170000000,Miky Way,$8.00,$11.00,$11.00,7,0,Dulces
7501030000000,Mini Barritas,$0.00,$20.00,$0.00,0,0,Marinela
7501130000000,Mini Choco,$0.00,$7.00,$0.00,5,0,Tienda
724869000000,Mini Drums 18g,$1.00,$1.50,$0.00,0,0,- Sin Departamento -
7501000000000,Mini Mamut,$1.00,$1.00,$0.00,1,0,Gamesa
7501000000000,Mini Marias 70g,$0.00,$10.00,$0.00,1,0,Gamesa
7501000000000,Mini Runers,$0.00,$4.00,$0.00,0,0,Barcel
7501030000000,Mini Takis,$0.00,$4.00,$0.00,0,0,Barcel
7501030000000,Minibarritaz,$0.00,$17.00,$0.00,0,0,Marinela
724869000000,Minimalvabon,$0.00,$2.00,$0.00,4,0,- Sin Departamento -
75027278,Modelo Especial,$0.00,$12.00,$0.00,4,0,Tienda
7501060000000,Modelo Especial G,$0.00,$15.00,$0.00,0,0,Refresco
7501060000000,Modelo Negra Lata,$0.00,$16.00,$0.00,0,0,vino
7503010000000,Moka,$5.00,$7.00,$6.50,5,0,Tienda
70847003656,Monster 473 Ml,$21.00,$27.00,$27.00,18,0,vino
7501130000000,Mordisko,$0.00,$13.00,$0.00,21,0,Holanda
7501000000000,Mostaza,$7.00,$9.00,$0.00,0,0,- Sin Departamento -
7501000000000,Mostaza McCormick,$17.00,$22.00,$22.00,0,0,Tienda
7501030000000,Mr Musculo,$29.00,$37.50,$37.50,0,0,Detergentes
7501030000000,Mr Musculo Crema,$0.00,$35.00,$0.00,1,0,- Sin Departamento -
7501030000000,Mr Musculo Vidrios,$38.00,$49.50,$49.50,0,0,Detergentes
7501030000000,Mr Musculo Vidrios 750ml,$0.00,$40.00,$0.00,7,0,Tienda
7501030000000,Mr Musculo Windex,$29.00,$38.00,$38.00,0,0,Tienda
7502230000000,Muecas,$0.00,$5.00,$0.00,0,0,Tienda
7502230000000,Muecas,$0.00,$5.00,$0.00,0,0,Tienda
725181000000,Muecas Cereza 25g,$4.00,$5.00,$0.00,9,0,Dulces
725181000000,Muecas Chamoy 25g,$4.00,$5.00,$0.00,7,0,Dulces
725181000000,Muecas Mango 25g,$4.00,$5.00,$0.00,10,0,Dulces
706461000000,Muecas Pepino 25g,$4.00,$5.00,$0.00,10,0,Dulces
75054014,Mui-Bon Mini,$0.00,$2.00,$0.00,3,0,Dulces
75053260,Mui-bon,$0.00,$3.00,$0.00,5,0,Dulces
75048846,MuiBon Chocolate,$2.00,$3.00,$3.00,0,0,Tienda
7501000000000,Multigrano Linaza,$24.00,$29.00,$0.00,0,0,Bimbo
7501030000000,Multigrano Nuez,$5.00,$8.00,$0.00,6,0,Bimbo
7501060000000,Mundet Lata 355ml,$0.00,$7.00,$0.00,1,0,- Sin Departamento -
7501060000000,Mundet Sidral 2L,$16.00,$18.00,$0.00,0,0,Refresco
7501060000000,Mundet Sidral 3L,$0.00,$22.00,$0.00,1,0,Refresco
7501030000000,Nacimiento,$0.00,$38.00,$0.00,0,0,Bimbo
75002244,Napolitano 60g,$6.00,$10.00,$0.00,1,0,Marinela
7501060000000,Naranjada,$0.00,$9.00,$0.00,0,0,Refresco
75034009,Natilla Vainilla,$3.00,$4.00,$0.00,3,0,Danone
7500440000000,Naturella Con Manzanilla,$0.00,$17.00,$0.00,0,0,Tienda
7501000000000,Naturella Moderado C10,$0.00,$17.00,$16.00,8,0,Tienda
7506340000000,Naturella Nocturna,$0.00,$19.00,$0.00,5,0,Tienda
7501060000000,Necafe Decaf 40g,$25.00,$30.00,$0.00,0,0,Nestle
7501000000000,Negrito Bimbo,$6.00,$8.00,$0.00,3,0,Bimbo
7501000000000,Negrito CFigura Star War,$7.50,$10.00,$0.00,1,0,Bimbo
7501030000000,Neolux 15w,$23.00,$30.00,$28.00,1,0,Tienda
7501030000000,Neolux 23 W,$30.50,$40.00,$0.00,1,0,Tienda
7501000000000,Nescafe,$0.00,$17.00,$0.00,12,0,Nestle
7501060000000,Nescafe 12 Tazas,$0.00,$14.00,$0.00,0,0,- Sin Departamento -
7501060000000,Nescafe 120g,$44.00,$50.00,$0.00,1,0,Nestle
7501060000000,Nescafe 170g,$0.00,$71.00,$0.00,1,0,Nestle
7501000000000,Nescafe 45g,$25.00,$25.00,$0.00,2,0,Nestle
7501000000000,Nescafe 5g,$0.00,$5.00,$0.00,0,0,Nestle
7501060000000,Nescafe Capuccino,$0.00,$7.50,$0.00,0,0,Nestle
7501060000000,Nescafe Clsico De 50G,$5.00,$10.00,$8.00,64,0,Nestle
7501060000000,Nescafe De 200Gr,$64.00,$83.00,$83.00,1,0,Tienda
7501060000000,Nescafe Decaf 175g,$0.00,$70.00,$0.00,1,0,Tienda
7501060000000,Nescafe Decaf Fras48g,$24.00,$32.50,$32.00,0,0,Nestle
7501060000000,Nescafe Dulci Crema,$0.00,$4.00,$0.00,0,0,Tienda
7501060000000,Nescafe Frasco Clas 95g,$37.00,$48.00,$48.00,1,0,Tienda
7501060000000,Nescafe Frasco Clas48g,$17.50,$23.00,$23.00,3,0,Tienda
7501000000000,Nescafe Median,$0.00,$10.00,$0.00,0,0,Nestle
7501060000000,Nescafe Mokaccino,$8.00,$7.00,$0.00,7,0,Nestle
7501060000000,Nescafe S Cappuccin,$5.00,$9.00,$0.00,12,0,Nestle
7501060000000,Nescafe S Decaf 10g,$7.00,$8.00,$8.00,24,0,Tienda
7501000000000,Nescafe Sobre,$0.00,$11.00,$0.00,7,0,Nestle
7501060000000,Nescafe Vainilla,$0.00,$9.00,$0.00,2,0,Nestle
7501060000000,Nesquik,$0.00,$40.00,$0.00,0,0,Tienda
7501060000000,Nesquik Sobresito,$0.00,$3.00,$0.00,9,0,Tienda
744608000000,New Mix,$11.00,$14.50,$13.00,25,0,vino
744608000000,New Mix Sangrita,$10.00,$14.00,$13.00,20,0,vino
7501030000000,Nito Duo,$8.00,$10.00,$0.00,3,0,Bimbo
42187363,Nivea,$0.00,$31.00,$0.00,0,0,Tienda
 NOPAL,Nopal,$0.00,$2.00,$0.00,0,0,Verdura
75024673,Nucita,$0.00,$2.00,$0.00,0,0,- Sin Departamento -
75049102,Nucita,$1.00,$2.00,$0.00,0,0,- Sin Departamento -
75024703,Nucita Trisabor,$0.00,$2.00,$0.00,4,0,Tienda
789743000000,Nutella,$46.00,$60.00,$0.00,5,0,Tienda
7501020000000,Nutri Deslactosada,$13.50,$16.00,$0.00,4,0,Leche
7501020000000,Nutri Leche  1L,$12.00,$15.00,$13.50,20,0,Leche
7502220000000,Nutri Leche 1l,$12.00,$14.00,$0.00,0,0,Tienda
7501040000000,Nutrioli 850ml,$24.00,$29.00,$0.00,6,0,Tienda
7501760000000,Nuturol Valanse 40g,$0.00,$6.00,$0.00,2,0,quaker
7501030000000,Oikos Coco,$7.00,$9.00,$0.00,5,0,Danone
7501030000000,Oikos Frutos Verdes,$0.00,$9.00,$0.00,0,0,Danone
7501030000000,Oikos Nuez,$0.00,$9.00,$0.00,0,0,Danone
823704000000,Oliva Extra Virgen 500ml ,$30.00,$36.00,$0.00,1,0,Tienda
7501000000000,Ondas Picante,$0.00,$8.00,$0.00,0,0,Barcel
7501200000000,Orange 600ml,$0.00,$9.00,$0.00,0,0,Refresco
7502230000000,Orbit Fresa,$3.50,$6.00,$6.00,0,0,Dulces
2204309,Orbit Fresa,$1.00,$2.00,$2.00,0,0,Dulces
7502230000000,Orbit Fresa,$0.00,$6.00,$0.00,0,0,Dulces
75041731,Orbit Menta,$0.00,$2.00,$0.00,0,0,Dulces
7502230000000,Orbit Menta,$0.00,$6.00,$0.00,0,0,Dulces
7502230000000,Orbit Menta,$0.00,$6.00,$0.00,0,0,Dulces
7502230000000,Orbit Rosa,$0.00,$7.00,$0.00,0,0,Danone
7501130000000,Oreo,$0.00,$34.50,$0.00,0,0,Holanda
4050300000000,Osram 13w,$0.00,$35.00,$35.00,0,0,Tienda
 PLATO POZOLERO,PLATO POZOLERO,$0.00,$10.00,$0.00,27,0,Tienda
7501940000000,Paal Kleenbebe Gran,$0.00,$150.00,$0.00,1,0,Tienda
7501940000000,Paal Kleenbebe Jumb,$0.00,$150.00,$0.00,2,0,Tienda
7501010000000,Paketaxo,$7.00,$10.00,$0.00,12,0,Sabritas
7501010000000,Paketaxo 170g,$16.00,$23.00,$0.00,0,0,Sabritas
7501010000000,Paketaxo 68g,$7.00,$10.00,$0.00,4,0,Sabritas
7501010000000,Paketaxo Botanero 65g,$0.00,$10.00,$0.00,2,0,- Sin Departamento -
7501010000000,Paketaxo Pasumecha,$0.00,$10.00,$0.00,0,0,Sabritas
7501010000000,Paketaxo Pasumecha 70g,$7.00,$10.00,$0.00,0,0,Sabritas
7501010000000,Paketaxo Queso 220g,$0.00,$32.00,$0.00,0,0,Sabritas
7501010000000,Paketaxo Quexo,$0.00,$35.00,$0.00,2,0,Sabritas
7501010000000,Paketaxo Quexo,$0.00,$10.00,$0.00,3,0,Sabritas
 PAL GATO,Pal Gato,$18.00,$22.00,$0.00,0,0,Tienda
 PAL,Pal Perro,$15.00,$19.50,$18.00,0,0,Tienda
7501130000000,Paleta Chemisse,$0.00,$11.00,$0.00,9,0,Holanda
7506310000000,Paleta Herseys,$0.00,$9.00,$0.00,0,0,Holanda
7506310000000,Paleta Magnum Manzana Canela,$0.00,$24.00,$24.00,0,0,Holanda
75038489,Paleta Manita,$0.00,$2.00,$0.00,16,0,Tienda
